Bedroom,Bathroom,Property Size,Latitude,Longitude,Parking Lot,Facility_Barbeque area,Facility_Club house,Facility_Gymnasium,Facility_Jogging Track,Facility_Lift,Facility_Minimart,Facility_Multipurpose hall,Facility_Parking,Facility_Playground,Facility_Sauna,Facility_Security,Facility_Squash Court,Facility_Swimming Pool,Facility_Tennis Court,price
3,2,955,3.0342324,101.6170345,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,450000
3,2,650,3.1377492,101.3732079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
3,2,1041,5.4647757,100.284463,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,550000
3,2,1150,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,600000
3,2,1458,5.3683584,100.3099939,2,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1400000
3,2,1000,5.2948137,100.2595968,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,505000
4,2,1349,5.3683584,100.3099939,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,638000
3,2,850,5.3873462,100.3145585,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,380000
3,2,700,3.19976395,101.5928658,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,160000
3,2,1161,3.073076,101.7626851,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,480000
3,3,1453,2.9948437,101.7896595,2,1,0,1,0,0,1,0,1,1,0,1,0,1,0,630000
3,2,955,3.2027324,101.6373342,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,265000
3,2,958,3.15025555,101.7602101,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,210000
3,2,1012,2.9948437,101.7896595,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,330000
3,2,654,5.4509926,100.3056236,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,349000
3,2,1115,5.2948137,100.2595968,2,0,0,1,0,0,1,0,1,1,1,1,0,1,0,565000
3,2,1115,5.2948137,100.2595968,2,0,0,1,0,1,1,0,1,1,1,1,0,1,0,600000
3,2,818,3.1077904,101.4621432,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,290000
3,2,1100,5.2948137,100.2595968,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,700000
3,2,800,3.1975774,101.7139655,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,300000
3,2,1250,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,665000
3,2,1250,5.3207108,100.2681554,2,0,0,1,1,1,0,1,1,1,1,1,0,1,0,600000
2,2,950,3.1585208,101.7401858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,508000
3,2,982,3.1941339,101.6272283,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,375000
2,2,886,3.1699988,101.6521467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699999
3,2,956,3.0340649,101.7055684,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,320000
3,2,1100,3.2027324,101.6373342,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450000
3,2,850,5.4063559,100.2827321,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,420000
3,3,1300,5.2948137,100.2595968,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,660000
6,5,3350,5.4063559,100.2827321,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,800000
4,2,1087,5.4647757,100.284463,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,485000
5,4,2330,5.3387947,100.2751026,3,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1100000
3,2,1275,5.3207108,100.2681554,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,620000
3,2,800,5.3873462,100.3145585,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,350000
3,2,856,5.3873462,100.3145585,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,430000
3,2,721,5.4708863,100.2485887,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,320000
3,2,700,5.3683584,100.3099939,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,350000
3,2,1750,5.3873462,100.3145585,4,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1300000
3,2,1424,5.3873462,100.3145585,3,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1100000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,360000
5,5,2000,5.3873462,100.3145585,4,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1400000
3,2,811,3.0739429,101.5185278,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,275000
3,2,1323,3.18934865,101.6811497,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,355000
3,2,1001,3.3,101.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445000
3,2,916,3.237821,101.6811588,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,293000
3,2,1022,2.9338908,101.6455587,2,1,0,1,1,1,1,0,1,1,0,1,0,1,1,378000
3,2,1272,3.18934865,101.6811497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423000
3,2,1010,3.2537121,101.6539012,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,335000
3,2,657,3.051487,101.5823339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
3,2,893,3.1934939,101.6127619,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,358000
1,1,500,5.9780066,116.0728988,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,585000
2,1,572,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,145000
3,2,1196,3.1827768,101.7452477,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000
3,2,1020,5.2948137,100.2595968,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,698000
4,3,1590,5.2948137,100.2595968,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,600000
3,2,916,1.4581986,103.7649059,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,380000
4,3,1050,3.1030637,101.6850208,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,470000
3,2,811,3.1934939,101.6127619,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,350000
3,2,1616,1.4581986,103.7649059,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,400000
3,2,950,3.05319975,101.8019519,2,1,0,1,1,1,1,0,1,1,1,1,0,0,0,342000
3,3,1598,5.3207108,100.2681554,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,650000
1,1,620,3.1584442,101.7025378,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,368000
3,2,974,2.8893167,101.6595715,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,245000
2,1,570,3.178568,101.6954658,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,240000
3,2,1270,3.1618009,101.7353609,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,360000
1,1,618,3.0991919,101.7374229,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,318000
3,2,1100,3.15025555,101.7602101,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,390000
3,2,1087,5.3870844,100.3821843,2,1,1,1,0,0,0,0,1,1,1,1,0,1,0,445000
3,2,1128,5.9780066,116.0728988,2,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1399000
3,2,1470,3.073076,101.7626851,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,229000
3,2,891,3.178568,101.6954658,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,390000
3,2,820,3.073076,101.7626851,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225000
3,2,1200,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,600000
3,2,626,5.4063559,100.2827321,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,170000
3,2,1100,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,600000
3,2,1200,5.3207108,100.2681554,4,1,0,1,1,1,0,1,1,1,0,1,0,1,0,615000
3,2,950,5.4063559,100.2827321,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,369000
3,1,625,5.2948137,100.2595968,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,230000
3,2,1041,3.0739429,101.5185278,2,0,0,1,1,1,1,1,1,1,0,1,0,0,0,387000
3,2,1100,5.2948137,100.2595968,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,660000
3,2,1130,5.2948137,100.2595968,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,600000
3,2,700,5.4063559,100.2827321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
3,3,1300,5.2948137,100.2595968,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,740000
3,2,1200,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,570000
3,2,1200,5.3207108,100.2681554,2,0,0,1,1,1,0,0,1,1,0,1,0,1,0,660000
3,2,670,3.0342324,101.6170345,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,150000
3,2,810,5.3207108,100.2681554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
3,2,1195,5.4063559,100.2827321,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,620000
1,1,1123,5.4509926,100.3056236,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1250000
3,2,1566,5.2948137,100.2595968,2,0,0,1,0,1,0,1,1,1,1,1,0,1,0,800000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,320000
3,2,1000,5.4686686,100.2783191,2,0,0,1,0,1,1,0,1,1,1,1,0,1,1,495000
3,2,800,5.4686686,100.2783191,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,420000
1,1,640,1.4581986,103.7649059,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,418000
3,3,1690,3.06140365,101.6870765,3,1,1,1,0,1,1,1,1,1,0,1,0,1,0,759000
3,2,1050,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000
3,2,950,3.154323,101.7126043,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,849000
4,3,1300,3.073076,101.7626851,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,275000
2,1,732,1.4581986,103.7649059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,365000
3,2,911,3.1975774,101.7139655,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,295000
3,2,1080,3.1975774,101.7139655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000
3,2,753,3.2027324,101.6373342,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,233000
2,2,733,3.0739429,101.5185278,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,260000
3,2,750,5.3207108,100.2681554,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,318000
3,2,920,3.0991919,101.7374229,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,345000
4,2,1207,3.0991919,101.7374229,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,535000
3,2,778,3.0739429,101.5185278,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,250000
1,1,541,3.7985637,103.32199,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,430000
3,2,1055,3.0739429,101.5185278,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,215000
3,2,900,5.3873462,100.3145585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000
3,2,1005,3.178568,101.6954658,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,285000
3,2,1076,3.0342324,101.6170345,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,418000
2,1,570,1.5354668,103.7572379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
4,3,1250,3.1864418,101.6641964,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,650000
3,1,646,5.3873462,100.3145585,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,280001
3,2,925,5.3873462,100.3145585,2,1,1,1,1,1,0,0,1,1,1,1,0,0,1,565000
3,2,890,3.0959571,101.5904941,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,510000
3,2,774,3.0991919,101.7374229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,530000
3,2,1069,2.9948437,101.7896595,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,252000
3,2,700,5.4063559,100.2827321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258000
3,2,721,5.3683584,100.3099939,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,270000
3,2,700,5.3683584,100.3099939,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,338000
2,1,570,1.5354668,103.7572379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
2,2,1188,3.0988792,101.6454202,2,1,0,1,1,0,0,1,0,1,1,1,0,1,1,550000
3,2,650,2.941765,101.8205497,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100000
3,1,603,3.15025555,101.7602101,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,200000
3,2,852,3.0342324,101.6170345,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,299000
2,2,765,5.3207108,100.2681554,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,400000
2,2,565,3.0638445,101.7084244,2,1,0,1,0,0,0,1,0,1,1,1,0,1,0,320000
3,2,800,2.941765,101.8205497,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,250000
3,2,1019,3.1864418,101.6641964,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,599999
3,2,1363,3.178568,101.6954658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499999
3,2,833,1.4581986,103.7649059,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,238000
3,2,830,3.1975774,101.7139655,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,250000
3,2,800,3.2057139,101.731852,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,400000
3,2,730,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,278000
3,2,1036,5.3873462,100.3145585,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,750000
3,2,851,5.3873462,100.3145585,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,739000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,385000
3,2,800,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,420000
3,2,800,5.4686686,100.2783191,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,420000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,399000
2,1,624,3.2057139,101.731852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
3,2,628,3.15025555,101.7602101,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,140000
3,2,1049,3.0739429,101.5185278,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,360000
4,2,1050,3.2057139,101.731852,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,420000
3,2,999,3.0988792,101.6454202,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,375000
4,2,1328,3.1975774,101.7139655,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,529000
4,3,1399,2.9179726,101.6840801,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,433094
3,2,775,2.9948437,101.7896595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
3,2,1035,1.4581986,103.7649059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485000
3,2,1090,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
3,2,815,3.0991919,101.7374229,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250000
3,2,856,5.4063559,100.2827321,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,510000
4,3,1600,5.4063559,100.2827321,2,1,0,1,1,1,0,0,1,1,0,1,1,1,0,660000
3,2,700,5.3787214,100.2748754,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,330000
3,2,750,5.2948137,100.2595968,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,340000
3,2,1353,5.3683584,100.3099939,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,690000
1,1,465,3.0340649,101.7055684,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,168000
4,2,1207,3.0991919,101.7374229,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,535000
3,2,1007,6.1762851,116.2328137,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,250000
4,3,1701,5.3683584,100.3099939,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1870000
2,2,1002,3.178568,101.6954658,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,823628
3,2,750,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
3,2,650,3.051487,101.5823339,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,195000
3,2,835,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
4,3,2184,5.3683584,100.3099939,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2100000
4,3,1302,5.3683584,100.3099939,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,920000
3,2,868,3.0340649,101.7055684,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,340000
3,2,1016,3.178568,101.6954658,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,325000
4,2,912,1.4953437,103.9207048,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,258000
3,2,883,3.1827768,101.7452477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000
3,2,950,3.1618009,101.7353609,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,305000
3,2,1018,3.1975774,101.7139655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405000
3,2,915,3.0342324,101.6170345,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,443000
3,2,1270,5.3207108,100.2681554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660000
3,1,614,5.36340385,100.45797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
2,2,818,1.816667,103.966667,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,288888
3,2,1003,3.178568,101.6954658,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,878720
3,2,1346,5.9780066,116.0728988,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576000
2,1,650,1.5597561,110.345397,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,140000
1,1,609,3.178568,101.6954658,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,562880
2,2,826,3.178568,101.6954658,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,674969
3,2,945,3.20562475,101.7441811,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,200000
3,2,756,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
5,5,6000,5.9780066,116.0728988,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2700000
3,2,768,3.0988792,101.6454202,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,199999
3,2,753,3.0991919,101.7374229,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,280000
3,2,650,3.051487,101.5823339,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,155000
3,2,855,2.9948437,101.7896595,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,330000
3,2,861,3.1618009,101.7353609,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,279999
3,2,1600,3.15025555,101.7602101,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,299999
3,2,833,3.15025555,101.7602101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000
3,2,927,3.0991919,101.7374229,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,350000
2,1,600,3.2057139,101.731852,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,215000
3,2,860,5.39214185,100.2951623,2,1,0,1,0,1,0,0,1,1,0,1,0,1,0,460000
3,2,860,5.39214185,100.2951623,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,450000
3,2,860,5.39214185,100.2951623,2,1,0,1,0,1,0,0,1,1,0,1,0,1,0,450000
3,2,860,5.39214185,100.2951623,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,420000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,380000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,380000
3,2,1000,5.4686686,100.2783191,2,0,0,1,0,1,1,0,1,1,1,1,0,1,1,530000
3,2,1270,5.3873462,100.3145585,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,740000
3,3,1313,5.3683584,100.3099939,3,0,0,0,0,1,0,0,1,1,0,1,0,1,0,910000
3,2,947,5.3873462,100.3145585,2,1,1,1,1,1,0,0,1,1,1,1,0,0,1,518000
2,2,697,3.1129733,101.6667294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,246000
3,2,954,1.4581986,103.7649059,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,368000
3,2,750,2.8766037,101.4988405,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,210000
1,1,454,2.4273787,101.9310272,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,60000
4,5,2872,3.1618463,101.6500542,3,0,1,0,0,1,0,0,1,1,0,1,0,1,0,2250000
3,2,800,3.1536719,101.593544,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,315000
3,2,1244,1.4581986,103.7649059,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,600000
3,2,1041,5.4647757,100.284463,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,550000
4,2,1650,5.4063559,100.2827321,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,550000
3,2,1036,5.3873462,100.3145585,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,780000
2,2,550,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
3,2,1050,5.3207108,100.2681554,2,0,0,1,1,0,0,0,1,1,0,1,0,1,0,543000
4,3,1788,3.1864418,101.6641964,2,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1250000
4,2,1590,3.1824085,101.6711762,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,729000
3,2,450,2.9338908,101.6455587,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,193000
2,2,1240,3.0533462,101.6802937,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,470000
3,2,940,3.23121755,101.7244253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445000
3,2,982,3.1941339,101.6272283,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,388000
3,2,870,3.3,101.7,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,250000
2,1,560,3.0340649,101.7055684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
3,2,1040,3.0533462,101.6802937,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,410000
3,2,650,3.0340649,101.7055684,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,109000
2,2,975,3.1824085,101.6711762,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,490000
3,2,1520,1.5597561,110.345397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000
2,1,542,3.0291306,101.7472119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
3,2,450,2.9338908,101.6455587,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,188000
3,2,818,1.4581986,103.7649059,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,218000
3,2,1417,3.06140365,101.6870765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000
3,2,850,1.4953437,103.9207048,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,155000
3,2,1023,3.2537121,101.6539012,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,270000
3,2,1050,2.1903717,102.2712859,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,310000
1,1,618,3.0991919,101.7374229,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,330000
2,1,650,3.178568,101.6954658,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,240000
3,2,850,3.0739429,101.5185278,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,225000
4,2,1262,2.9948437,101.7896595,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,410000
3,2,893,2.941765,101.8205497,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,420000
3,3,890,2.9179726,101.6840801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,470000
3,2,1130,4.5986817,101.0900236,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,360000
3,2,1130,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620000
3,2,650,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
3,2,926,3.0739429,101.5185278,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,250000
3,2,1200,2.9179726,101.6840801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,590000
3,2,650,3.0991919,101.7374229,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,130000
3,2,1365,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489999
3,2,1100,3.0991919,101.7374229,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,400000
3,2,900,3.15025555,101.7602101,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,300000
3,3,840,3.073076,101.7626851,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,200000
3,2,1299,3.1013058,101.6767878,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,400000
3,2,700,3.2057139,101.731852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
3,2,700,5.3873462,100.3145585,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,380000
3,2,1175,5.3873462,100.3145585,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,800000
3,2,1338,5.3873462,100.3145585,2,0,0,1,0,1,0,0,1,1,1,1,0,1,0,840000
3,2,1000,5.4686686,100.2783191,2,0,0,1,0,1,1,0,1,1,1,1,0,1,1,520000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,388000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,393000
3,2,650,5.3873462,100.3145585,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,313000
2,2,855,3.06140365,101.6870765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000
3,2,671,3.3189044,101.5750187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000
3,2,700,5.4063559,100.2827321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000
4,2,1062,3.051487,101.5823339,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,380000
3,2,1068,1.4581986,103.7649059,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,445000
4,3,1285,5.4063559,100.2827321,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,600000
3,2,856,5.4063559,100.2827321,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,460000
3,2,1091,5.4063559,100.2827321,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,530000
